execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,query_id
4100.593,1.09,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.89
4187.131,1.109,630573,26,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,1,query18.90
4300.899,0.709,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.9
4611.808,1.161,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.91
4512.732,1.177,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.92
4303.258,1.39,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.93
4391.64,0.947,630573,26,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,1,query18.94
4017.745,1.252,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.95
4109.009,0.939,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.96
306.021,1.203,3915,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.1
4303.379,1.125,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.97
4123.293,1.113,630573,26,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,1,query18.98
409.838,1.159,3856,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.10
481.241,0.665,3903,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.100
587.309,0.716,5193,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.11
386.612,0.813,4174,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.12
389.17,0.858,3633,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.13
476.854,0.683,5970,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.14
287.344,0.708,3767,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.15
370.028,0.77,4423,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.16
3820.073,0.892,630573,38,"{'Aggregate': 3, 'Gather Merge': 1, 'Sort': 1, 'Hash Join': 3, 'Seq Scan': 4, 'Hash': 3}",11,True,True,False,2,query18.99
377.541,1.126,3185,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.17
376.905,0.786,4733,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.18
311.679,1.046,4019,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.19
462.71,0.757,4718,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.2
505.372,0.979,4930,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.20
407.141,1.137,4347,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.21
378.307,0.805,3748,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.22
268.888,0.78,4167,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.23
387.141,1.128,4577,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.25
384.141,0.992,3937,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.24
397.476,1.177,3355,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.26
407.514,1.104,7046,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.27
382.737,0.69,3754,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.28
376.392,1.127,4148,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.3
384.57,0.57,4706,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.29
245.438,0.69,3575,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.31
245.438,0.641,4587,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.32
249.632,0.722,4071,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.30
358.564,0.902,6027,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.33
298.88,0.984,3603,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.36
309.722,66.712,3323,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.34
377.081,0.918,4155,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.35
421.923,1.089,5952,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.37
364.101,0.874,4736,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.38
368.022,0.753,4727,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.4
386.127,0.945,4292,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.39
283.904,0.67,3762,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.40
380.284,0.775,4594,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.41
373.987,0.689,3354,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.43
505.854,0.8,5985,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.42
388.978,0.701,4339,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.44
323.741,1.075,4036,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.46
385.875,0.896,3621,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.45
402.797,1.124,5836,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.47
289.502,0.717,4586,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.48
287.439,0.819,3203,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.49
307.439,0.867,3730,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.5
369.535,0.772,4727,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.50
293.5,0.896,3596,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.51
290.424,0.691,3446,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.52
474.345,0.721,6000,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.53
403.781,0.85,3572,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.54
389.005,0.802,3176,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.55
377.189,0.745,3918,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.56
379.165,0.975,4735,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.57
311.294,0.819,4156,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.58
424.554,0.816,7109,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.59
472.534,0.69,4728,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.6
309.941,1.038,4734,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.61
322.294,1.038,3717,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.60
381.628,0.678,4160,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.62
306.329,0.815,3713,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.63
304.729,0.875,3865,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.65
391.319,0.874,6864,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.64
282.454,0.856,3504,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.66
378.503,0.7,4171,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.67
398.797,1.041,3612,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.68
313.026,0.879,4347,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.7
424.382,1.084,6002,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.69
225.723,0.927,3886,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.70
374.652,0.81,4302,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.71
318.518,0.883,4727,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.73
321.392,0.889,3050,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.72
484.787,0.971,5354,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.74
312.498,0.903,4181,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.76
381.136,0.798,3334,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.75
385.904,0.736,3737,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.77
487.003,0.664,6215,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.78
369.997,1.199,3912,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.79
359.745,0.925,3709,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.8
392.262,0.905,4567,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.80
464.186,0.678,4731,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.82
474.778,0.649,4159,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.81
412.396,1.026,3769,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.83
518.3,0.854,7030,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.84
372.26,1.002,3595,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.86
320.934,1.036,4222,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.85
461.287,0.914,3345,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.87
387.165,0.878,4163,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.88
298.457,0.725,4608,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.9
389.571,0.724,3476,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.89
402.185,0.661,6396,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.90
376.33,1.032,3733,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.91
457.516,0.895,3851,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.92
396.433,0.963,4735,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.93
412.487,0.877,6424,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.94
223.077,1.076,3642,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.95
397.812,1.126,4474,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.96
378.623,0.88,3737,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.97
365.821,0.669,3504,17,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,2,query19.98
379.567,0.696,6626,12,"{'Aggregate': 2, 'Gather': 1, 'Hash Join': 1, 'Seq Scan': 2, 'Hash': 1}",6,True,False,False,1,query19.99
2062.295,0.848,114509,22552,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.11
2345.634,1.028,113895,27282,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.100
2549.927,61.49,118954,32449,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.1
2843.316,1.129,113921,31063,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.10
2033.389,1.06,114523,24176,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.13
2399.544,1.198,113873,25093,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.12
2395.156,1.063,118936,29919,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.14
2140.948,21.781,114530,25191,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.15
2110.773,1.112,118920,26929,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.16
1891.381,1.735,118898,23479,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.18
2502.802,1.447,111442,25043,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.17
2329.608,1.05,111423,22467,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.19
2005.011,1.269,115499,24681,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.20
2429.634,1.027,111450,25595,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.2
1957.373,1.426,111411,20811,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.21
2015.362,0.847,115485,23009,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.22
2317.908,1.284,113878,25292,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.23
2400.716,1.088,115513,26562,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.24
2334.457,1.037,114530,24785,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.26
2596.82,1.111,113885,26287,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.25
2477.999,0.801,113897,27879,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.27
2550.298,1.137,118955,31759,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.3
2836.093,1.058,114563,30875,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.28
2650.527,1.026,118967,33829,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.29
2698.515,1.034,114568,31281,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.30
2269.48,0.863,118945,30839,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.31
2254.883,1.019,111438,24123,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.32
2480.253,0.803,118950,31529,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.33
1983.821,1.191,115471,21128,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.37
2544.521,1.111,111442,23755,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.34
2396.428,0.81,111433,23203,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.36
2731.467,0.83,115539,30742,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.35
2084.426,1.125,115495,24263,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.39
2341.848,1.066,113876,24894,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.38
2472.645,1.053,111432,23939,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.4
2405.946,0.976,113876,24894,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.40
2186.601,0.94,114516,23364,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.41
2113.594,1.21,114509,22349,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.43
2572.334,1.089,113893,26685,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.42
2499.955,1.299,118946,31069,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.44
2379.401,1.037,118953,32679,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.46
2768.278,1.073,114580,32296,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.45
2278.424,1.107,111435,24123,"{'Sort': 1, 'Hash Join': 6, 'Seq Scan': 9, 'Hash': 6, 'Aggregate': 1, 'Nested Loop': 1, 'Materialize': 1}",10,True,True,False,0,query2.47
